time,vrms,irms,p_est,pf,vrms_raw,irms_raw,pactive_raw,pimag_raw,papparent_raw
2026-07-08T18:32:39,120.97311595940224,0.0,0.0,-0.5,13866,16,-2,5,6
2026-07-08T18:32:40,121.04102932949733,0.0,0.0,-0.28515625,13873,16,-1,6,7
2026-07-08T18:32:41,120.93430831934789,0.0,0.0,-0.375,13862,16,-2,7,8
